Product Name,Description,Price,Images
MAQUETTE BATEAU : STARTER KIT : GALION ESPAGNOL - Heller,"Kit maquette de bateau à assembler et à peindre du Galion Espagnol.
La reconstitution du ""Galion Espagnol"", présenté par Heller a pu être établie grâce à certains documents d‘époque. Les galions étaient de grands bâtiments de charge utilisés par les Espagnols, principalement pour le transport de l‘or et des biens divers qu‘ils ramenaient d‘Amérique du Sud et du Mexique sous le règne de Charles Quint.
Contenu :
- 1 maquette de 203 pièces
- peintures principales
- pinceau
- colle
Échelle : 1/200.

Référence Heller-56835
Marque Heller
Code Article ART0000194027
Age recommandé + de 15 ans
Provenance France - Made in France
Echelle 1:200
Matière Plastique
Dimension emballage 26 x 39 x 6 cm
Poids 519 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",41€99,"392958/p1_FULL.jpg, 392958/p2_FULL.jpg, 392958/p3_FULL.jpg"
MAQUETTE EN BOIS - LE CÔTIER - Soclaine,"Série Initiation - Le Côtier Maquette navigante motorisée. Tous les éléments découpés, moteur électrique, accastillage laiton, transmission, hélice, raccord moteur, colle spéciale, papier de verre, notice et plan détaillé. La gamme ""Initiation"" accompagne pas à pas les novices (enfants et adultes) dans la découverte du vaste monde de la voile. Dimensions : 65 x 19 cm. Note : L'aide d'un adulte est conseillée pour vérifier l'étanchéité de la maquette.

Référence Soclaine-CT12
Marque Soclaine
Code Article ART0000018148
Age recommandé + de 13 ans
Matière Maquettes en Bois
Dimension emballage 25 x 61 x 7 cm
Poids 1301 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 8 ans",54€99,68578/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : DRAKKAR VIKING - Disarmodel,"Construisez ce drakkar Viking en bois à l'échelle 1/48 ! Le drakkar ou bateau viking est un navire d'origine scandinave utilisé pour la conquête ou pour le commerce. Le mot drakkar est une transformation d'un ancien terme islandais utilisé pour faire référence aux dragons. Il s'agit d'un bateau long, étroit, léger avec des rames dans presque toute la longueur de la coque. Longueur de la maquette : 400 mm. Hauteur de la maquette : 200 mm. Largeur de la maquette : 250 / 110 mm. Niveau de difficulté : Initié.

Référence Disar-20164
Marque Disarmodel
Code Article ART0000185058
Age recommandé + de 15 ans
Provenance Espagne
Echelle 1:48
Matière Maquettes en Bois
Dimension article 40 cm
Dimension emballage 30 x 48 x 7 cm
Poids 986 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",79€19,"182510/p1_FULL.jpg, 182510/p2_FULL.jpg"
MAQUETTE BATEAU : MODEL SET : HMS VICTORY - Revell,"Reconstituez de toute pièce le célèbre HMS Victory avec la maquette Revell. 
Le Victory était le navire amiral de l'amiral Lord Nelson lors de la bataille de Trafalgar en 1805. Avec ce navire à la tête de sa flotte, il a remporté une victoire impressionnante sur les navires napoléoniens, mais a été mortellement blessé au cours du processus. La Victoire a été préservée jusqu'à aujourd'hui et est ancrée à Portsmouth en Angleterre.
Échelle 1/225.
Contenu :
- 1 maquette de 269 pièces
- colle
- pinceau
- peintures principales
Longueur de la maquette : 40 cm.
Hauteur de la maquette : 33 cm.

Référence Revell-65408
Marque Revell
Code Article ART0000195582
Age recommandé + de 15 ans
Echelle 1:225
Matière Plastique
Dimension article 40 cm
Dimension emballage 37 x 39 x 6 cm
Poids 630 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",33€59,"401212/p1_FULL.jpg, 401212/p2_FULL.jpg, 401212/p3_FULL.jpg, 401212/p4_FULL.jpg"
MAQUETTE BATEAU EN BOIS : ATREVIDA - Disarmodel,"Construisez la maquette en bois d'une canonnière l'Atrevida à l'échelle 1/30. Le grand Antonio Barceló a conçu des chaloupes avec canons pendant le grand siège de Gibraltar de 1779, lors duquel elles se sont avérées des rivales formidables malgré leur petite taille. Rapides, manoeuvrables elles sont armées d'un grand canon de 24 à la proue. Longueur de la maquette : 700 mm. Hauteur de la maquette : 540 mm. Largeur de la maquette : 270 mm.

Référence Disar-20130
Marque Disarmodel
Code Article ART0000185056
Age recommandé + de 15 ans
Provenance Espagne
Echelle 1:30
Matière Maquettes en Bois
Dimension article 70 x 27 x 54 cm
Dimension emballage 30 x 58 x 7 cm
Poids 1822 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",100€99,"182504/p1_FULL.jpg, 182504/p2_FULL.jpg"
MAQUETTE BATEAU EN BOIS : MONOTYPE DE CLASSE INTERNATIONALE - Corel,"Assemblez cette magnifique maquette de bateau en bois d'un Monotype de classe internationale.
Le 5,5 mètres S.I. (Jauge Internationale) est parmi les yachts de régate à quille fixe l’un des plus diffusés insérés dans les Classes Internationales à “formule”. En 1949, en plus des 6,8 et 12 m déjà présents, on institua la classe 5,5.
Longueur de la maquette assemblée : 39 cm.
Largeur de la maquette assemblée : 8 cm.
Hauteur de la maquette assemblée : 50 cm.
Échelle : 1/25. 

Référence Corel-SM53
Marque Corel
Code Article ART0000197284
Age recommandé + de 15 ans
Echelle 1:25
Matière Maquettes en Bois
Dimension article 39 x 8 x 50 cm
Dimension emballage 29 x 43 x 5 cm
Poids 891 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",110€99,415451/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : ESPÉRANCE - Billing boats,"Maquette en bois à assembler de la marque Billing Boat représentant l'Espérance.L'Espérance était un bateau de pêche français construit à Honfleur dans la baie du Havre en 1866. Ces bateaux typiques opérant dans cette région avaient un équipage de 3 membres, une surface de voilure de 47m2 et une longueur toujours inférieure à 10m.Échelle : 1/30.Dimensions de la maquette assemblée : 45 x 11 x 42 cm (L x l x H). Notice d'instructions multilingue.

Référence Billing-428839
Marque Billing boats
Code Article ART0000200007
Age recommandé + de 15 ans
Echelle 1:30
Matière Maquettes en Bois
Dimension article 45 x 11 x 42 cm
Dimension emballage 25 x 38 x 5 cm
Poids 598 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",65€99,"434383/p1_FULL.jpg, 434383/p2_FULL.jpg, 434383/p3_FULL.jpg, 434383/p4_FULL.jpg, 434383/p5_FULL.jpg, 434383/p6_FULL.jpg, 434383/p7_FULL.jpg, 434383/p8_FULL.jpg, 434383/p9_FULL.jpg"
MAQUETTE EN BOIS - MAQUEREAUTIER DE ST-MALO LE RIGEL - Soclaine,"Serie Patrimoine - Maquereautier de St-Malo Construit en 1945 par le chantier Craipeau, le Rigel est un authentique maquereautier. Le Rigel a bénéficié pour sa construction de subventions attribuées au titre des dommages de guerre. Après avoir été utilisé pour la pêche, il sert de bateau école et de bateau de plaisance. Il a été racheté et restauré par les passionnés du patrimoine maritime. - Construction tout bois, bordé sur couples découpés au jet d'eau ( précision 1/10 mm ) avec baguettes de section et d'essences d'arbres différentes adaptées au modèle du bateau. - Accastillage complet ( 200 pièces ): métal de fonderie et bois teinté, fil de lin, voiles en coton sérigraphiées. - Plans très détaillés à l'échelle avec nombreux croquis de montage aux différents stades d'avancement. - Notice historique de présentation - Dimensions : 52 x 14 x 58 cm - Echelle : 1/20ème

Référence Soclaine-RG1070
Marque Soclaine
Code Article ART0000018248
Age recommandé + de 15 ans
Matière Maquettes en Bois
Dimension emballage 34 x 65 x 5 cm
Poids 1301 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",61€99,68590/p1_FULL.jpg
MAQUETTE BATEAU : CUTTY SARK - Revell,"Maquette à assembler et à peindre du navire britannique Cutty Sark. Nombre de pièces : 698. Niveau de difficulté : Niveau 5/5 Échelle : 1/96 Longueur de la maquette assemblée : 91,4 cm. Hauteur de la maquette assemblée : 55,8 cm. Peintures Revell recommandées : 36302, 36301, 36193, 36189, 36177, 39382, 36381, 36180, 36106, 36192, 36187.

Référence Revell-05422
Marque Revell
Code Article ART0000131118
Age recommandé + de 15 ans
Echelle 1:96
Matière Plastique
Dimension article 91,40 cm
Dimension emballage 90 x 51 x 14 cm
Poids 2680 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",83€99,"139547/p1_FULL.jpg, 139547/p2_FULL.jpg, 139547/p3_FULL.jpg, 139547/p4_FULL.jpg, 139547/p5_FULL.jpg"
MAQUETTE BATEAU : LE SUPERBE - Heller,"Issu d'un programme maritime tentant de renforcer les diversités des vaisseaux des Forces Navals de Louis XVI au XVIIIème siècle, le Superbe, longuement élaboré, fut mis en chantier en 1782 sur les plans de l'ingénieur Jacques-Noël Sané. Ce vaisseau a la particularité d'avoir une coque doublée de cuivre. Cette pratique du doublage s'était généralisée à partir de 1770. Elle permettait à la coque, et notamment à la carène de ne pas être attaquée par les vers et autres parasites. Le Superbe était équipé de 74 canons répartis ainsi: 28 de 36 livres sur la première batterie, 30 de 18 livres sur la deuxième batterie et 16 de 8 livres sur le gaillard. Comme tous les vaisseaux de 74 canons, le Superbe ne possédait pas de mantelet à la seconde batterie. Il est à noter que la figure de proue de ce bateau représente un écusson qui fut un principe imposé comme réglementaire en 1785. Introduit dans l'Armée Naval de l'Amiral Villaret De Joyeuse, il essuya au mois de janvier 1795 une violente tempête. Celle-ci endommagea de nombreux navires de cette armée, dont le Superbe. Devenu irréparable à cause de nombreuses voies d'eau, l'Amiral Villaret De Joyeuse décida son évacuation. Dimensions de la maquette bateau en plastique Le Superbe: Longueur : 56 cm. Largeur : 45 cm. Nombre de pièces : 867. Niveau de difficulté: Avancé. La colle et la peinture ne sont pas fournies. Fils pour cordage non inclus. Peintures Humbrol à utiliser (vendues séparément) : N°12 - N°16 - N°25 - N°33 - N°34 - N°60 - N°63 - N°98
 

Référence Heller-80895
Marque Heller
Code Article ART0000042962
Age recommandé + de 15 ans
Provenance France - Made in France
Echelle 1:150
Matière Plastique
Dimension emballage 39 x 57 x 10 cm
Poids 1349 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",77€99,"45922/p1_FULL.jpg, 45922/p2_FULL.jpg"
MAQUETTE BATEAU : LE GALION BUCCANEER - OCCRE,"Assemblez pas à pas les pièces de cette maquette de bateau en bois représentant un Galion Buccaneer à l'échelle 1/100 ! Le dix-septième et le dix-huitième siècle sont marqués par la hausse et la mort de la piraterie. Ce passage va laisser à l'histoire des mythes, des légendes, de fabuleux trésors et de grands exploits. On se souvient des pirates et des flibustiers comme des ""rois des mers"". Géographiquement leurs opérations étaient principalement dans les Caraïbes, la route commerciale entre l'Amérique et l'Europe. Alors que les pirates ont volé des navires marchands et agressé des villes côtières pour s'enrichir, les boucaniers étaient engagés dans la contrebande, la capture de petits marchands et le commerce des esclaves. Le modèle Buccaneer peut-être l'un de ces navires utilisés pour leurs méfaits. Ce bateau va vous faire découvrir l'une des parties les plus sombres de l'histoire maritime. Niveau de difficulté : Facile. Peintures acrylique conseillées : Noir, Ocre, Marron foncé, Or. Teintures bois conseillées : Sapelli, Noyer

Référence Occre-12002
Marque OCCRE
Code Article ART0000187351
Age recommandé + de 15 ans
Echelle 1:100
Matière Maquettes en Bois
Dimension article 56,50 x 23 x 45 cm
Dimension emballage 24 x 47 x 6 cm
Poids 1380 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",120€99,"199106/p1_FULL.jpg, 199106/p2_FULL.jpg, 199106/p3_FULL.jpg, 199106/p4_FULL.jpg, 199106/p5_FULL.jpg, 199106/p6_FULL.jpg"
MAQUETTE BATEAU EN BOIS : REMORQUEUR À VAPEUR VANGUARD - Disarmodel,"Reconstituez cette superbe maquette en bois représentant un bateau remorqueur à vapeur Vanguard de la marque Disarmodel.
Le Vanguard a été construit en 1841 par Peter Ellis, c'est l'une des premières versions des célèbres remorqueurs avec des roues à aubes en bois, une roue très inclinée et un gouvernail de direction.
Cette maquette est à l'échelle 1/50 et mesure 72,3 cm de longueur pour 32 cm de hauteur et 22 cm de largeur.
Niveau de difficulté : Avancé.
 

Référence Disarmodel-20151
Marque Disarmodel
Code Article ART0000192266
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Dimension article 72,30 x 22 x 32 cm
Dimension emballage 30 x 68 x 7 cm
Poids 2706 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",150€99,"376665/p1_FULL.jpg, 376665/p2_FULL.jpg"
MAQUETTE BATEAU : LA GOÉLETTE ALBATROS - OCCRE,"Plongez-vous dans l'univers du modélisme naval. Partez à la conquête de ce merveilleux bateau grâce à cette maquette en kit. Les goélettes étaient des bateaux destinés à des fins diverses, principalement pour des fonctions de garde-côte et de lutte contre la contrebande sur les côtes. Elles faisaient office de petits voiliers de guerre. Vous arriverez petit à petit à reproduire une maquette fidèle à l'original et avec tous les détails important du bateau. Laissez-vous envoûter par la création de cette merveilleuse maquette de la goélette Albatros. Idéal pour les débutants dans le monde du modélisme naval. Niveau de difficulté : Facile Échelle : 1/100.

Référence Occre-12500
Marque OCCRE
Code Article ART0000187353
Age recommandé + de 15 ans
Echelle 1:100
Matière Maquettes en Bois
Dimension article 57 x 21 x 41 cm
Dimension emballage 25 x 47 x 7 cm
Poids 1060 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",100€99,"199112/p1_FULL.jpg, 199112/p2_FULL.jpg, 199112/p3_FULL.jpg, 199112/p4_FULL.jpg"
MAQUETTE BATEAU EN BOIS : SAN MARTIN - OCCRE,"Plongez dans le modélisme naval et revivez l'époque de ces merveilleux bateaux en assemblant cette superbe maquette en bois du galion San Martín de la marque Occre.
Le galion San Martín fut construit au Portugal et devint propriété de l'Espagne en 1580. C'était le vaisseau-amiral de l'Armada espagnole. Le 22 de mars 1588, don Alonso Pérez de Guzman, duc de Medina-Sidonia, amiral de l'Armada Invincible, déploya son enseigne sur le grand mât du galion. C'est un des vaisseaux qui réussirent à échapper aux tempêtes et à l'artillerie de la flotte anglaise.
Longueur de la maquette : 66 cm.
Largeur de la maquette : 26 cm.
Hauteur de la maquette : 55 cm.
Niveau de difficulté : Moyen.
Échelle : 1/90.

Référence Occre-13601
Marque OCCRE
Code Article ART0000190765
Age recommandé + de 15 ans
Provenance Europe
Echelle 1:90
Matière Maquettes en Bois
Dimension article 66 x 26 x 55 cm
Dimension emballage 62 x 24 x 7 cm
Poids 2240 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",163€82,"358232/p1_FULL.jpg, 358232/p2_FULL.jpg, 358232/p3_FULL.jpg, 358232/p4_FULL.jpg, 358232/p5_FULL.jpg, 358232/p6_FULL.jpg, 358232/p7_FULL.jpg"
MAQUETTE BATEAU EN BOIS : MARIEVILLE - Disarmodel,"Construisez cette magnifique réplique à l'échelle 1/72 du bateau à aubes du nom de Marieville !
Le bateau à aubes est un type de navire qui avait des roues à aubes généralement situées des deux côtés du navire ou à la poupe, une conception qui a été largement étendue pendant un certain temps. Avec le temps, ce type de navire céderait la place à certaines des navires les plus célèbres de tous les temps, les bateaux à vapeur à roues fluviales, avec lesquels ils circulaient à travers le Mississippi et le Missouri.
Ce coffret maquettes comprend :
- une maquette en bois à assembler
- une notice de montage en papier
Dimensions de la maquette assemblée : L66.5 x l14 x H26.5 cm.

Référence Disarmodel-20174
Marque Disarmodel
Code Article ART0000192268
Age recommandé + de 15 ans
Provenance Espagne
Echelle 1:72
Matière Maquettes en Bois
Dimension article 66,50 x 14 x 26,50 cm
Dimension emballage 32 x 70 x 6 cm
Poids 100 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",158€49,"376671/p1_FULL.jpg, 376671/p2_FULL.jpg"
MAQUETTE BATEAU EN BOIS : VIRGINIA AMÉRICAINE SCHOONER - Artesania,"Construisez la maquette de la goélette Virginia American Schooner de la marque Artesania !
Kit de modélisme naval 2022 rénové avec la maquette en bois de la goélette américaine Virginia (American Schooner) à l'échelle 1/41.
Destiné aux modélistes qui souhaitent se lancer dans le modélisme naval; Le kit de modélisme naval contient des pièces de haute qualité pour l'assemblage, elles s'emboîtent parfaitement : pièces de planche prédécoupées au laser de haute précision, bois nobles comme le bouleau et le sapelli, voiles cousues prêtes à être posées, fils de coton et pièces en laiton, moulage et photodécoupées.
Le modèle en bois de la goélette américaine Virginia comprend une base d'exposition en bois et une plaque signalétique du navire. Une fois construite, la fidèle réplique miniature de la goélette américaine Virginia mesure 540 mm de long, 120 mm de large et 500 mm de haut.
Instructions multimédia étape par étape très détaillées sur DVD pour PC (Windows et Mac). Les instructions imprimées ne sont pas incluses.

Référence Artesania-22115
Marque Artesania
Code Article ART0000207181
Age recommandé + de 15 ans
Echelle 1:40
Matière Maquettes en Bois
Dimension article 54 x 12 x 50 cm
Dimension emballage 27 x 48 x 5 cm
Poids 992 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",81€99,"460224/p1_FULL.jpg, 460224/p2_FULL.jpg, 460224/p3_FULL.jpg, 460224/p4_FULL.jpg, 460224/p5_FULL.jpg, 460224/p6_FULL.jpg, 460224/p7_FULL.jpg, 460224/p8_FULL.jpg, 460224/p9_FULL.jpg"
MAQUETTE BATEAU : MODEL-SET : BLACK PEARL - Revell,"Une maquette en plastique à assembler à l'effigie du bateau star de la saga Pirates des Caraïbes, propriété du célèbre Capitaine Jack Sparrow ! Ce coffret Model-Set comprend également : - un pinceau - 5 pots de peinture (84/94/302/310/371) Nombre de pièces : 112. Niveau de difficulté : 2/5. Dimensions de la maquette assemblée : L26 x H23.5 cm.

Référence Revell-65499
Marque Revell
Code Article ART0000162455
Personnage Pirates des Caraïbes
Age recommandé + de 10 ans
Echelle 1:150
Matière Plastique
Dimension emballage 34 x 39 x 5 cm
Poids 630 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 10 ans",31€59,"150096/p1_FULL.jpg, 150096/p2_FULL.jpg, 150096/p3_FULL.jpg, 150096/p4_FULL.jpg, 150096/p5_FULL.jpg, 150096/p6_FULL.jpg"
MAQUETTE VOILIER : BATEAU PIRATE - Revell,"Nombre de pièces : 896. Dimensions de la maquette assemblée : 55 x 47 cm. La peinture et la colle ne sont pas fournis. Peintures nécessaires non fournies : 06 36 88 89 91 301 302 371 381 382.

Référence Revell-05605
Marque Revell
Code Article ART0000096692
Age recommandé + de 15 ans
Echelle 1:72
Matière Plastique
Dimension emballage 42 x 60 x 12 cm
Poids 1850 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",105€99,105417/p1_FULL.jpg
MAQUETTE DE BATEAU EN BOIS : OCCRE JUNIOR KIT : VIKING - OCCRE,"Kit complet d'une maquette de bateau de viking à assembler avec colle et crayons. Assemblez et coloriez le vaisseau VIKING. Naviguez sur les mers comme l'ont fait les braves et légendaires guerriers vikings. Le processus d'assemblage est très simple et amusant grâce à la structure en bois qui s'adapte parfaitement sans l'utilisation d'outils. Avec les instructions étape par étape, vous apprécierez de piloter le bateau VIKING .

Référence Occre-20001
Marque OCCRE
Code Article ART0000192915
Age recommandé De 8 à 13 ans
Provenance Espagne
Matière Maquettes en Bois
Dimension emballage 24 x 36 x 3 cm
Poids 240 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 8 ans",27€19,"386925/p1_FULL.jpg, 386925/p2_FULL.jpg, 386925/p3_FULL.jpg, 386925/p4_FULL.jpg, 386925/p5_FULL.jpg"
MAQUETTE EN BOIS : BATEAU DE PIRATE - Artesania,"Le coffret comprend : - 1 bateau de pirate. - 1 pot de colle. - 1 pinceau. - 1 de la peinture. - 1 guide d'instructions pour le montage. Longueur de la maquette assemblée : environ 32.5 cm.

Référence Artesania-30509
Marque Artesania
Code Article ART0000136023
Age recommandé De 8 à 12 ans
Matière Maquettes en Bois
Dimension emballage 33 x 24 x 4 cm
Poids 310 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 8 ans",22€88,137899/p1_FULL.jpg
